Time_POSIX	Heading_deg	Pitch_rad	Roll_rad	Yaw_rad	Lat	Long	Alt_m_AGL
2022-04-07 05:27:49	90.10000000000001	-0.0029426042456179857	0.0004469346022233367	47.3977508	8.5456074	488.1150207519531
2022-04-07 05:27:49	90.10000000000001	-0.00011210789671167731	-0.0019351288210600615	47.3977508	8.5456073	488.1230163574219
2022-04-07 05:27:50	90.11	0.000832301564514637	0.0015709949657320976	47.3977508	8.5456073	488.12701416015625
2022-04-07 05:27:51	90.11	0.00015526643255725503	-0.0010183893609791994	47.3977508	8.5456073	488.1290283203125
2022-04-07 05:27:52	90.11	-0.0027035896200686693	0.0009430083446204662	47.3977508	8.5456074	488.1300354003906
2022-04-07 05:27:52	90.11	-0.002993765752762556	0.0005967167089693248	47.3977508	8.5456074	488.13201904296875
2022-04-07 05:27:53	90.12	-0.0007865818915888667	0.0013030037516728044	47.3977508	8.5456073	488.1330261230469
2022-04-07 05:27:54	90.12	0.001916103414259851	0.0003313531633466482	47.3977508	8.5456073	488.1360168457031
2022-04-07 05:27:55	90.12	0.00013713352382183075	0.0005297635798342526	47.3977508	8.5456073	488.1380310058594
2022-04-07 05:27:56	90.12	7.67227029427886e-05	0.0012942173052579165	47.3977508	8.5456073	488.1380310058594
2022-04-07 05:27:57	90.12	0.0004811793623957783	0.0020420143846422434	47.3977508	8.5456073	488.1380310058594
2022-04-07 05:27:57	90.12	0.0015164905926212668	0.001246160245500505	47.3977508	8.5456073	488.1390380859375
2022-04-07 05:27:58	90.12	-0.0016112017910927534	-0.0011250462848693132	47.3977508	8.5456073	488.1400146484375
2022-04-07 05:27:59	90.13	-0.00011873722542077303	-0.0023414466995745897	47.3977508	8.5456073	488.14501953125
2022-04-07 05:27:59	90.13	0.0002973787486553192	0.0010457270545884967	47.3977508	8.5456073	488.14501953125
2022-04-07 05:28:00	90.14	0.0028773117810487747	-0.0007600078824907541	47.3977508	8.5456073	488.14703369140625
2022-04-07 05:28:01	90.14	0.003697845619171858	0.0022805477492511272	47.3977508	8.5456073	488.1500244140625
2022-04-07 05:28:02	90.14	0.002533938968554139	0.0006802961579523981	47.3977508	8.5456073	488.1500244140625
2022-04-07 05:28:03	90.15	7.952668238431215e-05	0.0038359102327376604	47.3977508	8.5456073	488.15301513671875
2022-04-07 05:28:04	90.15	0.00038989484892226756	0.002558839740231633	47.3977508	8.5456073	488.155029296875
2022-04-07 05:28:04	90.15	-0.00014460005331784487	0.00014891813043504953	47.3977508	8.5456073	488.1570129394531
2022-04-07 05:28:05	90.15	-5.305744707584381e-06	-0.0005372834275476635	47.3977508	8.5456073	488.1570129394531
2022-04-07 05:28:06	90.16	-0.0005963894072920084	0.002686890307813883	47.3977509	8.5456073	488.15802001953125
2022-04-07 05:28:07	90.16	0.0017462781397625804	0.002498599933460355	47.3977509	8.5456073	488.15802001953125
2022-04-07 05:28:07	90.16	-0.002031806856393814	-0.0027891285717487335	47.3977509	8.5456073	488.1590270996094
2022-04-07 05:28:08	90.16	-0.002305980771780014	-0.0006297680665738881	47.3977509	8.5456073	488.1610107421875
2022-04-07 05:28:09	90.16	0.0007875872543081641	0.00041210296330973506	47.3977509	8.5456073	488.16302490234375
2022-04-07 05:28:10	90.16	-0.0013976915506646037	0.0031089407857507467	47.3977509	8.5456073	488.16302490234375
2022-04-07 05:28:10	90.16	0.0018141341861337423	0.0005261441692709923	47.3977509	8.5456073	488.1640319824219
2022-04-07 05:28:11	90.16	-0.0007841561455279589	-0.0004503974341787398	47.3977509	8.5456073	488.1650085449219
2022-04-07 05:28:12	90.16	0.00018199451733380556	0.00018032919615507126	47.3977509	8.5456073	488.166015625
2022-04-07 05:28:12	90.16	-0.0001731641823425889	0.00024097325513139367	47.3977509	8.5456073	488.1690368652344
2022-04-07 05:28:13	90.17	0.0009701525559648871	0.002312537282705307	47.3977509	8.5456073	488.1700134277344
2022-04-07 05:28:14	90.17	0.0008580886060371995	0.0012030433863401413	47.3977508	8.5456073	488.1690368652344
2022-04-07 05:28:14	90.17	-0.002054157666862011	-0.0027921716682612896	47.3977508	8.5456073	488.1690368652344
2022-04-07 05:28:15	90.17	0.002730320207774639	-0.0019730045460164547	47.3977508	8.5456073	488.1710205078125
2022-04-07 05:28:16	90.16	0.0006509252125397325	-0.001183625659905374	47.3977508	8.5456073	488.1750183105469
2022-04-07 05:28:17	90.16	-0.00042188429506495595	-0.001100524328649044	47.3977508	8.5456073	488.17901611328125
2022-04-07 05:28:18	90.17	-0.0007980027585290372	-0.0005923724384047091	47.3977508	8.5456073	488.1810302734375
2022-04-07 05:28:18	90.17	0.0013132996391505003	0.0012994917342439294	47.3977508	8.5456073	488.1820373535156
2022-04-07 05:28:19	90.17	-0.0003265952109359205	-5.158974090591073e-05	47.3977508	8.5456073	488.18402099609375
2022-04-07 05:28:20	90.17	-0.0007948281127028167	0.000859911902807653	47.3977508	8.5456072	488.1880187988281
2022-04-07 05:28:20	90.18	0.0006012056255713105	0.000844741181936115	47.3977508	8.5456072	488.1910095214844
2022-04-07 05:28:21	90.19	-0.001637078239582479	0.0005052085034549236	47.3977508	8.5456072	488.1900329589844
2022-04-07 05:28:22	90.19	0.0014911227626726031	0.003045559162274003	47.397750699999996	8.5456072	488.1900329589844
2022-04-07 05:28:22	90.18	0.0007182767149060965	-0.0026002235244959593	47.397750699999996	8.5456072	488.1900329589844
2022-04-07 05:28:23	90.18	0.0018463066080585122	0.0011704782955348492	47.397750699999996	8.5456072	488.1910095214844
